,MoH,AL-21,M2,VT,WeN3,SWAN-1,SMA-27,E09F3,BRM9,congo,A8P,MK4,petro,CANT
"COG1515@1|root,arCOG00929@2157|Archaea,2XURE@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
"COG0108@1|root,arCOG01320@2157|Archaea,2XTDZ@28890|Euryarchaeota,23NZJ@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1492@1|root,arCOG00107@2157|Archaea,2XUC3@28890|Euryarchaeota,23NSK@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0154@1|root,arCOG01717@2157|Archaea,2XTV3@28890|Euryarchaeota,23NQI@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG3503@1|root,arCOG04370@2157|Archaea,2XWYK@28890|Euryarchaeota",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
"COG2423@1|root,arCOG01035@2157|Archaea,2XTTC@28890|Euryarchaeota,23PUF@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG10839@1|root,arCOG10839@2157|Archaea",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
"COG1280@1|root,arCOG01947@2157|Archaea,2XY47@28890|Euryarchaeota",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG4087@1|root,arCOG01579@2157|Archaea,2XXV0@28890|Euryarchaeota,23P56@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0012@1|root,arCOG00357@2157|Archaea,2XTZG@28890|Euryarchaeota,23NMZ@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG2241@1|root,arCOG00650@2157|Archaea,2XUG0@28890|Euryarchaeota,23P05@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG2768@1|root,arCOG02448@2157|Archaea,2XW30@28890|Euryarchaeota,23PAX@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1096@1|root,arCOG00676@2157|Archaea,2XYYA@28890|Euryarchaeota,23P5F@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1379@1|root,arCOG04881@2157|Archaea,2XV6K@28890|Euryarchaeota,23NNS@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG2047@1|root,arCOG00348@2157|Archaea,2XSX4@28890|Euryarchaeota,23P1D@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG2260@1|root,arCOG00906@2157|Archaea,2Y1HX@28890|Euryarchaeota,23P95@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
"COG1093@1|root,arCOG04107@2157|Archaea,2XTV0@28890|Euryarchaeota,23NWF@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG2051@1|root,arCOG04108@2157|Archaea,2XZW2@28890|Euryarchaeota,23P8U@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1631@1|root,arCOG04109@2157|Archaea,2XXV3@28890|Euryarchaeota,23P4S@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1711@1|root,arCOG00551@2157|Archaea,2XZJT@28890|Euryarchaeota,23P4N@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0592@1|root,arCOG00488@2157|Archaea,2XT8B@28890|Euryarchaeota,23NIY@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG11270@1|root,arCOG11270@2157|Archaea",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1594@1|root,arCOG00579@2157|Archaea,2XZ6S@28890|Euryarchaeota",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"COG1051@1|root,arCOG01075@2157|Archaea,2XZGP@28890|Euryarchaeota,23PPE@183925|Methanobacteria",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1628@1|root,arCOG00928@2157|Archaea,2XXBV@28890|Euryarchaeota",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1761@1|root,arCOG04111@2157|Archaea,2XYYQ@28890|Euryarchaeota,23P9S@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1736@1|root,arCOG04112@2157|Archaea,2XSY5@28890|Euryarchaeota,23NUP@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG03946@1|root,arCOG06479@1|root,arCOG03946@2157|Archaea,arCOG06479@2157|Archaea",1.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
"COG0503@1|root,arCOG00030@2157|Archaea,2XTWM@28890|Euryarchaeota,23P15@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0541@1|root,arCOG01228@2157|Archaea,2XTWX@28890|Euryarchaeota,23NWW@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1258@1|root,arCOG01015@2157|Archaea,2XTTX@28890|Euryarchaeota,23NMT@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG2139@1|root,arCOG04129@2157|Archaea,2XXZB@28890|Euryarchaeota,23P63@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1460@1|root,arCOG01016@2157|Archaea,2XXZX@28890|Euryarchaeota,23P6P@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1491@1|root,arCOG04130@2157|Archaea,2XXAI@28890|Euryarchaeota,23PJS@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0030@1|root,arCOG04131@2157|Archaea,2XU1Q@28890|Euryarchaeota,23NYN@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0599@1|root,arCOG02151@2157|Archaea",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
"arCOG15029@1|root,arCOG15029@2157|Archaea",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
"2EF9K@1|root,3392I@2|Bacteria,1FE95@1090|Chlorobi",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG2890@1|root,arCOG00109@2157|Archaea,2XWJZ@28890|Euryarchaeota,23P23@183925|Methanobacteria",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
"COG2239@1|root,arCOG00634@2157|Archaea,2XWIB@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG0662@1|root,arCOG03003@2157|Archaea,2Y1J0@28890|Euryarchaeota",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG3527@1|root,arCOG03340@2157|Archaea,2XUAU@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG1082@1|root,arCOG01895@2157|Archaea,2XXFF@28890|Euryarchaeota,23PJT@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG04389@1|root,arCOG04389@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG0440@1|root,arCOG04445@2157|Archaea,2XVFX@28890|Euryarchaeota,23P3W@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1822@1|root,arCOG03206@2157|Archaea,2XWFE@28890|Euryarchaeota,23NPG@183925|Methanobacteria",1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
"COG1797@1|root,arCOG00106@2157|Archaea,2XTIE@28890|Euryarchaeota,23NT3@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG4277@1|root,arCOG00661@2157|Archaea,2XWFQ@28890|Euryarchaeota,23NP3@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG04886@1|root,arCOG04886@2157|Archaea,2Y0BE@28890|Euryarchaeota,23PSN@183925|Methanobacteria",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG1555@1|root,arCOG09405@2157|Archaea",1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0
"COG0441@1|root,arCOG00401@2157|Archaea,2XTFI@28890|Euryarchaeota,23NP6@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG3174@1|root,arCOG04203@2157|Archaea,2XT0W@28890|Euryarchaeota",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
"COG0129@1|root,arCOG04045@2157|Archaea,2XSW2@28890|Euryarchaeota,23NN5@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0018@1|root,arCOG00487@2157|Archaea,2XTWP@28890|Euryarchaeota,23NQJ@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0281@1|root,arCOG01331@2157|Archaea",1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,4.0,1.0
"COG0448@1|root,arCOG00912@2157|Archaea,2XTI4@28890|Euryarchaeota,23NR5@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0151@1|root,arCOG04415@2157|Archaea,2XTRV@28890|Euryarchaeota,23NMV@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0028@1|root,arCOG01998@2157|Archaea,2XT5F@28890|Euryarchaeota,23NN4@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG4300@1|root,arCOG11200@2157|Archaea,2Y21Z@28890|Euryarchaeota",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
"COG1583@1|root,arCOG04342@2157|Archaea,2XY4S@28890|Euryarchaeota,23P38@183925|Methanobacteria",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
"COG0059@1|root,arCOG04465@2157|Archaea,2XTGU@28890|Euryarchaeota,23NNG@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG4020@1|root,arCOG04885@2157|Archaea,2XV89@28890|Euryarchaeota,23NJ2@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0496@1|root,arCOG02303@2157|Archaea,2XT5R@28890|Euryarchaeota,23NXQ@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"arCOG06496@1|root,arCOG06496@2157|Archaea,2XYCK@28890|Euryarchaeota,23P2Y@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0115@1|root,arCOG02297@2157|Archaea,2XT9V@28890|Euryarchaeota,23NNK@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1476@1|root,arCOG01864@2157|Archaea,2Y089@28890|Euryarchaeota",1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
"arCOG05110@1|root,arCOG05110@2157|Archaea",1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
"COG2038@1|root,arCOG04272@2157|Archaea,2XTPU@28890|Euryarchaeota,23NMC@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0533@1|root,arCOG01183@2157|Archaea,arCOG01185@2157|Archaea,2XT07@28890|Euryarchaeota,23NPI@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0127@1|root,arCOG04184@2157|Archaea,2XTS4@28890|Euryarchaeota,23NZD@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0184@1|root,arCOG04185@2157|Archaea,2XWKV@28890|Euryarchaeota,23P3R@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0608@1|root,arCOG00427@2157|Archaea,2XT8Y@28890|Euryarchaeota,23NX0@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1679@1|root,arCOG04278@2157|Archaea,2XTY6@28890|Euryarchaeota,23NR8@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG3609@1|root,arCOG01009@2157|Archaea,2Y5XS@28890|Euryarchaeota,23PW7@183925|Methanobacteria",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"arCOG05269@1|root,arCOG05269@2157|Archaea,2Y2B2@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"COG1131@1|root,arCOG00194@2157|Archaea,2XUK9@28890|Euryarchaeota,23NWB@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1350@1|root,arCOG01432@2157|Archaea,2Y845@28890|Euryarchaeota,23PBY@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1520@1|root,arCOG02482@2157|Archaea,2XUI1@28890|Euryarchaeota,23NSA@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
"COG1581@1|root,arCOG01753@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"arCOG06536@1|root,arCOG06536@2157|Archaea,2Y7UB@28890|Euryarchaeota",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
"arCOG06536@1|root,arCOG06536@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
"COG0119@1|root,arCOG02092@2157|Archaea,2XSZJ@28890|Euryarchaeota,23NPS@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1967@1|root,arCOG02177@2157|Archaea,2XT8V@28890|Euryarchaeota,23PGC@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1913@1|root,arCOG00458@2157|Archaea,2XSVV@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"arCOG01917@1|root,arCOG06115@1|root,arCOG01917@2157|Archaea,arCOG06115@2157|Archaea",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
"COG0613@1|root,arCOG00302@2157|Archaea,2XSWE@28890|Euryarchaeota,23P1T@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG4012@1|root,arCOG04365@2157|Archaea,2XUWU@28890|Euryarchaeota,23PCC@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG3291@1|root,arCOG03946@1|root,arCOG06479@1|root,arCOG02508@2157|Archaea,arCOG03946@2157|Archaea,arCOG06479@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG3271@1|root,arCOG02522@1|root,arCOG02526@1|root,arCOG02552@1|root,arCOG03946@1|root,arCOG02522@2157|Archaea,arCOG02526@2157|Archaea,arCOG02552@2157|Archaea,arCOG03946@2157|Archaea,arCOG06761@2157|Archaea",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"COG0642@1|root,COG2203@1|root,arCOG02350@1|root,arCOG06712@1|root,arCOG07605@1|root,arCOG02350@2157|Archaea,arCOG02356@2157|Archaea,arCOG06192@2157|Archaea,arCOG06712@2157|Archaea,arCOG07605@2157|Archaea,2Y7TU@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG0269@1|root,arCOG00103@2157|Archaea,2XUYW@28890|Euryarchaeota,23NJH@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0
"COG1857@1|root,arCOG03617@2157|Archaea,2XZ5C@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"arCOG08826@1|root,arCOG08826@2157|Archaea,2Y5ZB@28890|Euryarchaeota",1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"COG0655@1|root,arCOG02573@2157|Archaea,2XVV1@28890|Euryarchaeota,23PJ0@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG2244@1|root,arCOG02209@2157|Archaea,2XVDT@28890|Euryarchaeota,23NPY@183925|Methanobacteria",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"COG2005@1|root,COG3585@1|root,arCOG00223@2157|Archaea,arCOG00228@2157|Archaea,2Y792@28890|Euryarchaeota,23PI7@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG0131@1|root,arCOG04398@2157|Archaea,2XT2K@28890|Euryarchaeota,23NY9@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1896@1|root,arCOG04311@2157|Archaea,2XVI0@28890|Euryarchaeota",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
"COG1309@1|root,arCOG02645@2157|Archaea",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
"COG1927@1|root,arCOG04382@2157|Archaea,2XUX3@28890|Euryarchaeota,23NRY@183925|Methanobacteria",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"COG1343@1|root,arCOG04194@2157|Archaea,2Y03J@28890|Euryarchaeota,23P7N@183925|Methanobacteria",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
"COG1518@1|root,arCOG01452@2157|Archaea,2XSVS@28890|Euryarchaeota,23NUQ@183925|Methanobacteria",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
"COG1468@1|root,arCOG00794@2157|Archaea,2XY99@28890|Euryarchaeota,23P31@183925|Methanobacteria",1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
"COG1203@1|root,arCOG01445@2157|Archaea,2XTWI@28890|Euryarchaeota,23P6N@183925|Methanobacteria",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
"COG1688@1|root,arCOG02758@2157|Archaea,2Y21T@28890|Euryarchaeota",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"COG4066@1|root,arCOG03215@2157|Archaea,2Y5IN@28890|Euryarchaeota,23PU1@183925|Methanobacteria",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
"arCOG02879@1|root,arCOG02879@2157|Archaea,2Y1CR@28890|Euryarchaeota",0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
"arCOG09729@1|root,arCOG09729@2157|Archaea",0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"arCOG14543@1|root,arCOG14543@2157|Archaea",0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
"arCOG07799@1|root,arCOG07799@2157|Archaea,2XWCC@28890|Euryarchaeota,23NTP@183925|Methanobacteria",0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"COG2324@1|root,arCOG02835@2157|Archaea,2Y202@28890|Euryarchaeota",0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG1719@1|root,COG3398@1|root,arCOG01688@2157|Archaea,arCOG02611@2157|Archaea,2XY7Q@28890|Euryarchaeota,23PYI@183925|Methanobacteria",0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG07599@1|root,arCOG07599@2157|Archaea",0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0
"COG0467@1|root,arCOG01171@2157|Archaea",0.0,2.0,0.0,4.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
"COG0451@1|root,arCOG01369@2157|Archaea,2XVMJ@28890|Euryarchaeota",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG00567@1|root,arCOG00567@2157|Archaea",0.0,2.0,5.0,1.0,1.0,6.0,3.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0
"arCOG06457@1|root,arCOG06457@2157|Archaea,2Y3RJ@28890|Euryarchaeota,23P2B@183925|Methanobacteria",0.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
"COG3371@1|root,arCOG02008@2157|Archaea",0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0438@1|root,arCOG01411@2157|Archaea,2XW22@28890|Euryarchaeota",0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0
"COG3322@1|root,COG3920@1|root,arCOG02336@1|root,arCOG02335@2157|Archaea,arCOG02336@2157|Archaea,arCOG04446@2157|Archaea",0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2DBC8@1|root,2Z8C9@2|Bacteria,2G9UH@200795|Chloroflexi,3774U@32061|Chloroflexia",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG09726@1|root,arCOG09726@2157|Archaea",0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
"COG1032@1|root,arCOG01356@2157|Archaea",0.0,2.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0
"COG3920@1|root,arCOG02336@1|root,arCOG02335@2157|Archaea,arCOG02336@2157|Archaea",0.0,2.0,0.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"COG0784@1|root,arCOG06712@1|root,arCOG06537@2157|Archaea,arCOG06712@2157|Archaea,2XWYJ@28890|Euryarchaeota",0.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
"arCOG12084@1|root,arCOG12084@2157|Archaea",0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"arCOG02545@1|root,arCOG02552@1|root,arCOG02545@2157|Archaea,arCOG02552@2157|Archaea",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
